1778501824.443617335,248.39
1778501824.621105078,206.87
1778501824.878358845,179.05
1778501825.053994842,167.02
1778501825.216392771,158.80
1778501825.374079100,160.06
1778501825.535554890,160.53
1778501825.695730325,160.70
1778501825.856318793,160.83
1778501826.017358654,159.88
1778501826.177075891,158.02
1778501826.337853619,157.35
1778501826.498154986,157.29
1778501826.659058027,157.28
1778501826.819559811,157.31
1778501826.981043191,157.28
1778501827.141948413,156.12
1778501827.316012995,154.57
1778501827.473239351,189.05
1778501827.634098534,210.16
1778501827.796788118,250.82
1778501827.954655650,294.43
1778501828.121236692,336.20
1778501828.287636903,381.20
1778501828.447230979,390.65
1778501828.610064749,389.35
1778501828.768629782,392.24
1778501828.934122596,390.46
1778501829.101610823,390.52
1778501829.255731044,393.43
1778501829.421629871,390.51
1778501829.584082593,391.72
1778501829.761253535,388.46
1778501829.934166614,388.36
1778501830.103670320,390.28
1778501830.272778109,386.64
1778501830.439830057,389.65
1778501830.610865601,390.12
1778501830.769293403,386.47
1778501830.930628695,389.53
1778501831.084262772,386.17
1778501831.256960491,386.16
1778501831.424093526,388.44
1778501831.596148828,383.28
1778501831.765490467,387.61
1778501831.934888573,387.19
1778501832.097375641,382.73
1778501832.259374182,386.69
1778501832.426576280,386.81
1778501832.593407111,386.73
1778501832.760097467,386.45
1778501832.942069350,386.39
1778501833.110316405,386.08
1778501833.261625553,386.13
1778501833.416358086,386.69
1778501833.584681158,383.40
1778501833.753196898,385.79
1778501833.910836219,386.25
1778501834.072363776,379.54
1778501834.229445760,385.39
1778501834.390020846,385.03
1778501834.555644120,385.17
1778501834.721015044,383.88
1778501834.881840856,385.04
1778501835.039300956,384.26
1778501835.218543546,383.43
1778501835.376214746,383.90
1778501835.548727558,384.48
1778501835.727462868,384.84
1778501835.889810478,384.43
1778501836.057523388,384.51
1778501836.225560991,383.95
1778501836.393785677,383.89
1778501836.553747215,384.04
1778501836.716145709,383.72
1778501836.878687066,382.84
1778501837.936202511,382.88
1778501839.508057997,382.44
1778501839.676877360,382.49
1778501839.832874843,382.81
1778501839.996435212,389.81
1778501840.156249249,382.87
1778501840.326858330,382.59
1778501840.512229908,382.56
1778501840.672767776,383.56
1778501840.854483883,384.32
1778501841.019959945,384.15
1778501841.207953282,383.45
1778501841.378045052,384.26
1778501841.569890695,382.83
1778501841.737657781,390.65
1778501841.926237244,382.25
1778501842.096471211,382.17
1778501842.280298773,391.16
1778501842.459449568,382.65
1778501842.625925480,383.82
1778501842.793610747,383.69
1778501842.964219064,391.34
1778501843.140427367,384.02
1778501843.311454194,382.53
1778501843.487961151,390.83
1778501843.661986874,381.70
1778501843.823072768,380.92
1778501843.986872505,381.50
1778501844.161760744,388.67
1778501844.365071210,379.59
1778501844.534454290,379.46
1778501844.712994745,388.07
1778501844.879849282,381.77
1778501845.029426280,378.59
1778501845.202574027,379.29
1778501845.366945756,388.53
1778501845.541813946,379.83
1778501845.708371757,379.73
1778501845.874178237,386.29
1778501846.048982322,389.19
1778501846.234076295,379.87
1778501846.427375754,379.86
1778501846.597426628,389.02
1778501846.800910842,378.09
1778501846.976414876,378.72
1778501847.161376728,387.69
1778501847.332529272,383.85
1778501847.537309307,376.86
1778501847.734300666,378.37
1778501847.920756027,387.53
1778501848.084163259,378.36
1778501848.257003143,378.77
1778501848.437879850,388.21
1778501848.605045731,384.19
1778501848.796273832,379.11
1778501848.958818631,378.59
1778501849.114359180,388.48
1778501849.271429167,387.01
1778501849.444132116,377.58
1778501849.609197681,380.55
1778501849.774848600,385.91
1778501849.948245710,385.39
1778501850.122766697,375.19
1778501850.291500501,375.39
1778501850.450456589,384.68
1778501850.633077679,374.12
1778501850.798770406,374.41
1778501850.979064276,386.65
1778501851.142297057,386.12
1778501851.303339257,373.07
1778501851.483069893,374.07
1778501851.660439144,385.22
1778501851.825576506,384.52
1778501852.031246466,375.18
1778501852.216087316,377.24
1778501852.384242210,385.57
1778501852.577290953,383.38
1778501852.772515865,374.10
1778501852.939843259,385.32
1778501853.115946418,383.84
1778501853.288540889,372.81
1778501853.496174220,371.66
1778501853.684560803,384.20
1778501853.856099275,384.71
1778501854.033712578,372.15
1778501854.212173592,373.13
1778501854.390542565,385.57
1778501854.554441456,386.30
1778501854.716535429,385.80
1778501854.895787427,374.12
1778501855.054025355,386.61
1778501855.225491057,385.38
1778501855.407048690,384.32
1778501855.600760531,372.70
1778501855.770935311,373.29
1778501855.935796315,384.74
1778501856.108226494,385.02
1778501856.312249626,373.00
1778501856.494364248,373.28
1778501856.669005075,383.66
1778501856.870879236,383.91
1778501857.037809124,374.67
1778501857.195534285,377.89
1778501857.368201408,387.43
1778501857.550079625,384.82
1778501857.732303573,368.56
1778501857.911426832,359.68
1778501858.073577729,354.36
1778501858.243092521,338.43
1778501858.417706435,323.71
1778501858.582925074,312.17
1778501858.744581298,314.92
1778501858.915097043,315.90
1778501859.083351651,316.25
1778501859.241725258,316.59
1778501859.414115156,316.75
1778501859.578438742,315.11
1778501859.739434157,314.33
1778501859.898506802,313.46
1778501860.083260891,312.89
1778501860.243196565,313.37
1778501860.403762846,306.55
1778501860.559750085,278.52
