1778501583.946321221,214.45
1778501584.082526191,183.39
1778501584.248807959,145.99
1778501584.507110503,146.07
1778501584.680686400,147.39
1778501584.846060222,149.83
1778501585.018508528,151.50
1778501585.182700996,152.08
1778501585.340009638,151.95
1778501585.501075407,151.53
1778501585.663972375,150.08
1778501585.823269432,148.85
1778501585.981745205,146.52
1778501586.145742656,145.04
1778501586.305948943,144.97
1778501586.469968421,145.00
1778501586.633942048,144.98
1778501586.806813380,140.70
1778501586.977748246,136.37
1778501587.138885150,134.14
1778501587.301522970,129.59
1778501587.466119002,125.08
1778501587.624042072,122.83
1778501587.784474623,120.38
1778501587.941611187,120.36
1778501588.100188177,120.63
1778501588.263654874,120.94
1778501588.425145579,121.50
1778501588.594527414,121.50
1778501588.754869533,121.53
1778501588.916242778,121.42
1778501589.080989798,121.17
1778501589.242562331,120.71
1778501589.440465374,120.59
1778501589.625732982,121.07
1778501589.797285636,121.66
1778501589.961494167,122.02
1778501590.126838368,122.64
1778501590.287665280,130.26
1778501590.438003075,175.10
1778501590.609255988,223.09
1778501590.782416815,270.85
1778501590.951804839,295.57
1778501591.111443731,343.08
1778501591.271030414,384.93
1778501591.431978523,387.22
1778501591.593299567,387.95
1778501591.770529340,390.15
1778501591.936336355,387.53
1778501592.095027942,388.89
1778501592.255175954,389.52
1778501592.421309398,389.23
1778501592.579424077,390.04
1778501592.748871404,388.53
1778501592.913360903,389.36
1778501593.071208239,390.19
1778501593.245263393,386.54
1778501593.406044931,388.36
1778501593.571803920,385.11
1778501593.735316066,386.69
1778501593.902741102,388.23
1778501594.067820514,387.91
1778501594.226244390,387.89
1778501594.389997579,387.87
1778501594.549326686,387.59
1778501594.713142619,385.82
1778501594.874618837,385.17
1778501595.033938156,379.78
1778501595.208438193,383.98
1778501595.376941039,384.49
1778501595.538605381,383.50
1778501595.698885399,384.30
1778501595.876110980,385.17
1778501596.047553777,383.91
1778501596.219229556,383.82
1778501596.379902017,384.19
1778501596.547413855,384.67
1778501596.706192328,382.81
1778501596.871440045,382.92
1778501597.039511037,389.80
1778501597.211195635,383.86
1778501597.367862455,384.19
1778501597.538017186,385.39
1778501597.708808469,387.43
1778501597.867175538,385.64
1778501598.035950841,384.14
1778501598.197497066,386.92
