1778493736.209621487,295.45
1778493736.381500715,274.06
1778493736.548584011,233.04
1778493736.713643034,193.94
1778493736.880493949,154.77
1778493737.043602890,148.54
1778493737.208698158,149.49
1778493737.367906749,150.38
1778493737.532010596,150.90
1778493737.701619743,150.31
1778493737.859685456,148.80
1778493738.022644242,148.11
1778493738.210402939,148.04
1778493738.369347563,148.10
1778493738.551478905,148.11
1778493738.715280550,147.66
1778493740.716403103,146.80
1778493740.867252279,146.16
1778493741.029425647,177.38
1778493741.191221794,216.49
1778493741.356457937,255.89
1778493741.519520913,276.20
1778493741.692903559,317.43
1778493741.856993686,359.57
1778493742.021669757,368.80
1778493742.192868548,370.72
1778493742.370137343,371.21
1778493742.536585910,372.13
1778493742.707424398,372.78
1778493742.880611986,372.83
1778493743.049823754,373.03
1778493743.209051355,373.77
1778493743.373108016,373.83
1778493743.539721508,374.54
1778493743.691662328,374.65
1778493743.859854701,375.57
1778493744.025739043,376.24
1778493744.188064080,360.11
