1778494151.723181117,287.43
1778494151.943989838,248.87
1778494152.110288440,229.33
1778494152.285217613,192.54
1778494152.446847762,158.46
1778494154.490126550,159.66
1778494154.651724250,160.13
1778494154.808679691,160.37
1778494154.967832412,160.54
1778494155.126734605,159.20
1778494155.281956408,158.19
1778494155.442686441,156.56
1778494155.600322690,156.48
1778494155.760266299,156.48
1778494155.920929419,156.42
1778494156.081567142,156.45
1778494156.241227276,156.46
1778494156.413741881,156.73
1778494156.569256463,181.44
1778494156.720298864,201.27
1778494156.870102144,244.35
1778494157.021633121,285.30
1778494157.174437770,306.60
1778494157.328227359,348.63
1778494157.480900281,368.17
1778494157.638108001,385.73
1778494157.796307936,386.46
1778494157.950653410,385.60
1778494158.111502898,384.35
1778494158.266064251,383.37
1778494158.419156237,383.52
1778494158.573542430,384.58
1778494158.725912491,383.75
1778494158.877879497,384.75
1778494159.032291440,383.68
1778494159.189399431,386.95
1778494159.342331276,386.61
1778494159.514284198,386.40
1778494159.706377069,383.86
1778494159.870139046,382.28
1778494160.027575647,383.52
1778494160.232687966,382.22
1778494160.391789064,382.60
1778494160.554192294,384.02
1778494160.724600624,385.74
1778494160.887781933,388.22
1778494161.046353176,388.52
1778494161.204264072,382.59
1778494161.365269618,384.88
1778494161.522343866,384.58
1778494161.685234316,383.89
1778494161.840166268,384.13
1778494161.998520806,384.51
1778494162.152823125,384.89
1778494162.304204867,389.90
1778494162.456849174,387.63
1778494162.613437195,388.24
1778494162.772386814,387.68
1778494162.934617619,384.68
1778494163.089130186,383.78
1778494163.248705671,382.87
1778494163.402597619,383.44
1778494163.559604574,384.30
1778494163.713976517,382.71
1778494163.876627541,387.74
1778494164.029701206,387.44
1778494164.189968604,388.30
1778494164.353988861,389.18
1778494164.516266897,385.72
1778494164.678311910,385.13
1778494164.836646137,384.92
1778494164.998272440,384.49
1778494165.164303254,384.31
1778494165.324477188,384.94
1778494165.479342943,384.09
1778494165.640321202,387.94
1778494165.804740393,388.64
1778494165.955668945,388.92
1778494166.100324436,388.01
1778494166.249640456,384.75
1778494166.396836354,384.78
1778494166.544219641,385.07
1778494166.693121283,384.15
1778494166.844794864,384.10
1778494166.998035642,384.27
1778494167.152589335,384.88
1778494167.304209485,388.20
1778494167.458347387,388.29
1778494167.617426717,388.35
1778494167.796504411,388.34
1778494167.952830926,385.06
1778494168.110260050,385.65
1778494168.265189691,385.32
1778494168.427631189,384.84
1778494168.579481960,384.77
1778494168.735055613,386.15
1778494168.898277727,385.46
1778494169.058813068,387.69
1778494169.212587181,387.39
1778494169.365444857,388.10
1778494169.518602322,387.97
1778494169.670034334,383.76
1778494169.828719435,383.92
1778494169.986770817,384.32
1778494170.139968572,385.29
1778494170.297899252,385.80
1778494170.450465144,384.50
1778494170.603859646,387.95
1778494170.758260979,388.98
1778494170.913867586,388.78
1778494171.070713150,388.23
1778494171.226970892,388.77
1778494171.387177269,384.53
1778494171.539505671,384.19
1778494171.691636157,384.48
1778494171.848902498,384.08
1778494172.053912097,383.11
1778494172.228517741,383.90
1778494172.388605324,383.05
1778494172.535348916,388.37
1778494172.685106135,387.57
1778494172.833548720,388.11
1778494173.003523083,387.91
1778494173.155784537,387.33
1778494173.317053276,382.80
1778494173.466887614,383.51
1778494173.624818418,382.64
1778494173.782792751,382.77
1778494173.947105611,382.72
1778494174.107256096,382.62
1778494174.263703361,386.91
1778494174.419978938,387.74
1778494174.575436298,387.30
1778494174.730814985,388.33
1778494174.887814078,388.39
1778494175.044431849,387.10
1778494175.207393396,384.19
1778494175.360854069,385.54
1778494175.521383576,385.57
1778494175.679114996,385.92
1778494175.833310684,385.74
1778494175.994881250,385.68
1778494176.156544075,389.22
1778494176.312688622,390.02
1778494176.474137110,388.79
1778494176.630555508,388.67
1778494176.789014651,388.76
1778494176.943819157,387.10
1778494177.110539425,387.41
1778494177.270064142,386.54
1778494177.433307397,387.31
1778494177.600764671,389.08
1778494177.773494575,389.18
1778494177.939459953,392.34
1778494178.107603861,394.07
1778494178.278968764,394.86
1778494178.439398892,394.84
1778494178.617295253,393.70
1778494178.779386156,393.49
1778494178.943521948,393.20
1778494179.111360601,393.31
1778494179.276604235,392.92
1778494179.443348795,391.39
1778494179.608866195,390.99
1778494179.774350892,392.34
1778494179.950131893,392.72
1778494180.113784532,392.79
1778494180.278471867,393.76
1778494180.446034151,394.53
1778494180.614108360,395.09
1778494180.778943935,395.01
1778494180.954596216,394.58
1778494181.122815256,394.24
1778494181.281195035,394.11
1778494181.436050780,393.98
1778494181.594794781,393.82
1778494181.768005446,393.66
1778494181.929400040,393.97
1778494182.087810374,357.34
