1778493840.473338305,269.54
1778493840.595820619,238.96
1778493840.771027999,229.75
1778493840.936963794,199.53
1778493841.120272474,171.24
1778493841.286925214,157.07
1778493841.447440971,157.51
1778493841.607015531,158.14
1778493841.768382011,158.53
1778493841.930557035,158.26
1778493842.083004281,157.43
1778493842.231076219,155.96
1778493842.390838208,155.75
1778493842.554374077,155.76
1778493842.716938622,155.81
1778493842.879968061,155.83
1778493843.041703335,155.85
1778493843.203789228,156.07
1778493843.364869355,156.16
1778493843.528180982,156.32
1778493843.694534559,160.96
1778493843.849825555,203.76
1778493844.006481083,244.19
1778493844.160515368,266.15
1778493844.314874067,307.32
1778493844.472431615,348.77
1778493844.627956078,370.30
1778493844.807969678,385.43
1778493844.964289420,387.90
1778493845.117181637,387.39
1778493845.269139309,384.89
1778493845.419777044,385.15
1778493845.571676726,386.01
1778493845.726136700,385.32
1778493845.882613144,384.64
1778493846.041403806,385.08
1778493846.197357098,386.67
1778493846.352788088,386.39
1778493846.506030428,387.03
1778493846.661521654,382.28
1778493846.830868596,379.73
1778493847.002538362,376.67
1778493847.164402715,378.29
1778493847.321251738,375.49
1778493847.482482322,373.20
1778493847.640727552,372.40
1778493847.804463545,377.10
1778493847.961108527,376.79
1778493848.124029331,377.13
1778493848.286481661,377.31
1778493848.451167615,376.05
1778493848.629578195,374.93
1778493848.791356148,374.85
1778493848.955454597,375.40
1778493849.117933921,375.14
1778493849.274916434,374.99
1778493849.439000556,375.28
1778493849.598853249,362.59
1778493849.755488686,323.07
