1778498054.679731288,220.24
1778498054.863438507,198.67
1778498055.092649209,176.99
1778498055.270039409,157.46
1778498055.441094509,153.13
1778498055.600251274,154.62
1778498055.763159880,155.50
1778498055.925703405,156.27
1778498056.089532385,156.52
1778498056.254130578,156.32
1778498056.418487510,154.93
1778498056.583501158,154.21
1778498056.749224701,154.18
1778498056.909949740,154.10
1778498057.077173046,154.06
1778498057.237493981,153.79
1778498057.393497338,153.61
1778498057.554947914,176.41
1778498057.725795084,219.45
1778498057.882367531,260.39
1778498058.046774432,281.78
1778498058.201698294,325.48
1778498058.373422217,365.47
1778498058.543448820,386.08
1778498058.706896309,384.10
1778498058.874812561,385.70
1778498059.028914346,380.04
1778498059.208000675,366.18
1778498059.384359720,357.24
1778498059.644715821,339.73
1778498059.843934174,326.35
1778498060.016829208,320.05
1778498060.177431943,314.12
1778498060.333165165,303.16
1778498060.494879880,290.63
1778498060.666217277,259.37
