1778495942.599332171,284.38
1778495942.810385474,248.45
1778495942.992872174,207.82
1778495943.166798918,195.28
1778495943.337174471,162.10
1778495943.507337850,164.31
1778495943.684144351,165.28
1778495943.849495920,165.82
1778495944.011054023,165.71
1778495944.172043734,164.69
1778495944.350335137,162.64
1778495944.509438696,161.37
1778495944.667881576,161.19
1778495944.825342566,160.88
1778495944.981758090,160.62
1778495945.137038241,160.53
1778495945.294313406,160.52
1778495945.454402572,158.40
1778495945.612221437,155.98
1778495945.788359941,151.07
1778495945.945936912,151.15
1778495946.104349440,159.64
1778495946.261239464,181.14
1778495946.421203995,221.72
1778495946.576966172,266.35
1778495946.738151404,289.64
1778495946.901245339,332.59
1778495947.057463607,374.32
1778495947.211751967,386.84
1778495947.371380537,386.80
1778495947.527962794,385.29
1778495947.680166819,382.55
1778495947.836197288,383.68
1778495947.994242289,383.92
1778495948.148024028,382.72
1778495948.303659528,383.61
1778495948.469723512,384.87
1778495948.747268734,388.17
1778495949.083277632,386.65
1778495949.238568154,385.01
1778495949.392745979,383.53
1778495949.553813744,384.77
1778495949.712726132,383.46
1778495949.861565258,383.47
1778495950.018519806,383.92
1778495950.176584419,384.11
1778495950.333278685,387.92
1778495950.495251755,388.87
1778495950.665156898,388.49
1778495950.825054036,383.97
1778495950.983896028,384.48
1778495951.142788069,385.16
1778495951.304177573,383.89
1778495951.460910548,384.77
1778495951.614802211,384.71
1778495951.774182050,387.57
1778495951.930517596,387.66
1778495952.082102631,387.48
1778495952.246001025,387.51
1778495952.407659517,384.69
1778495952.584533291,385.12
1778495952.761433453,386.04
1778495952.916116583,385.84
1778495953.069487970,386.35
1778495953.236777840,385.80
1778495953.403984781,388.43
1778495953.568078691,389.03
1778495953.731308599,387.97
1778495953.890150490,384.73
1778495954.047461526,385.08
1778495954.200325881,385.33
1778495954.352935849,384.56
1778495954.511218679,384.37
1778495954.668348005,383.06
1778495954.822235971,382.86
1778495954.978311090,386.15
1778495955.133385721,386.75
1778495955.295029594,386.86
1778495955.447705383,387.28
1778495955.600438739,385.20
1778495955.758329924,385.39
1778495955.913787084,386.09
1778495956.064692974,385.42
1778495956.226136081,386.27
1778495956.381056969,386.01
1778495956.535311451,385.30
1778495956.689351230,389.72
1778495956.847145832,389.22
1778495957.006496248,389.35
1778495957.157304544,389.65
1778495957.313020325,385.85
1778495957.462407726,384.27
1778495957.615793804,384.43
1778495957.771455151,384.69
1778495957.926690418,385.21
1778495958.082244268,384.52
1778495958.278468254,388.03
1778495958.434491466,388.23
1778495958.589233642,388.82
1778495958.744412921,387.79
1778495958.925971913,385.24
1778495959.079367695,385.05
1778495959.243314049,386.33
1778495959.399157906,384.91
1778495959.561078605,385.57
1778495959.721873955,386.21
1778495959.885044569,384.54
1778495960.045451878,388.12
1778495960.220155141,387.41
1778495960.374436126,388.01
1778495960.541061082,388.30
1778495960.697183847,385.05
1778495960.856656916,385.06
1778495961.012862199,385.39
1778495961.190292422,385.22
1778495961.349700023,384.65
1778495961.518639213,384.01
1778495961.685851234,388.25
1778495961.857527775,388.58
1778495962.016260364,388.03
1778495962.175955719,388.66
1778495962.332540671,390.34
1778495962.499787506,384.32
1778495962.652675934,383.45
1778495962.814098114,384.19
1778495962.973979529,383.92
1778495963.126066401,383.95
1778495963.289789215,383.32
1778495963.448260752,388.20
1778495963.611382204,389.21
1778495963.768283479,388.84
1778495963.931852088,388.68
1778495964.088574014,389.18
1778495964.263719972,383.38
1778495964.422458446,382.98
1778495964.588561109,384.19
1778495964.747113836,383.24
1778495964.906920892,382.70
1778495965.064633694,383.24
1778495965.229301497,388.07
1778495965.386507714,388.32
1778495965.547740820,388.57
