1778494083.535883536,277.88
1778494083.738988667,247.09
1778494083.910981184,216.41
1778494084.079783477,186.09
1778494084.257704420,166.20
1778494084.420274792,159.74
1778494084.581525830,159.95
1778494084.742331202,160.19
1778494084.908635733,160.21
1778494085.071708068,158.64
1778494085.234090705,156.72
1778494085.394399982,156.18
1778494085.554204553,156.00
1778494085.722400816,155.84
1778494085.889291045,155.83
1778494086.052462195,155.65
1778494086.217151023,155.42
1778494086.372592701,155.03
1778494086.536403986,156.75
1778494086.690875280,198.15
1778494086.852040413,240.43
1778494087.015002086,282.28
1778494087.172968897,304.81
1778494087.333979445,347.52
1778494087.490997349,387.77
1778494087.643640385,388.20
1778494087.803663562,388.22
1778494087.957462555,385.47
1778494088.120145992,385.96
1778494088.269569731,383.06
1778494088.426152299,384.30
1778494088.578294816,384.18
1778494088.734149172,383.82
1778494089.600765156,384.89
1778494090.833688650,387.11
1778494090.992994922,388.35
1778494091.144844790,387.69
1778494091.297343147,389.82
1778494091.464255851,384.34
1778494091.627896792,383.27
1778494091.790788201,383.87
1778494091.951210008,385.34
1778494092.109973521,385.14
1778494092.264634231,384.08
1778494092.424065741,389.82
1778494092.585421670,388.10
1778494092.743583881,389.60
1778494092.899128010,385.41
1778494093.063483621,384.89
1778494093.218268371,385.31
1778494093.396147970,386.68
1778494093.557337335,385.10
1778494093.714907072,385.01
1778494093.878595548,390.08
1778494094.052591194,389.11
1778494094.211030872,388.32
1778494094.367288868,387.21
1778494094.525551402,384.11
1778494094.680259686,384.74
1778494094.840762936,383.27
1778494094.996779741,383.81
1778494095.152083496,383.99
1778494095.305503576,384.90
1778494095.462345455,385.71
1778494095.623088215,387.96
1778494095.785584282,387.90
1778494095.946496641,388.59
1778494096.119376748,383.57
1778494096.278618112,384.17
1778494096.437579850,383.69
1778494096.601233507,384.49
1778494096.754845543,384.80
1778494096.910402323,384.55
1778494097.064858987,384.05
1778494097.221713738,387.23
1778494097.376541566,386.97
1778494097.533535693,386.98
1778494097.686215714,387.72
1778494097.838286502,384.11
1778494097.994805493,383.30
1778494098.149923619,383.72
1778494098.311063148,384.12
1778494098.466333021,384.52
1778494098.623225316,384.84
1778494098.796396543,387.43
1778494098.957524150,387.20
1778494099.112261413,388.40
1778494099.270753824,389.24
1778494099.425387189,389.81
1778494099.592069946,383.39
1778494099.748152220,384.55
1778494099.903167375,384.74
1778494100.050990620,384.80
1778494100.213442710,384.58
1778494100.373151312,384.84
1778494100.527085903,389.74
1778494100.683084777,388.46
1778494100.841432865,388.88
1778494101.002347234,389.16
1778494101.162461185,382.63
1778494101.324239772,370.83
1778494101.487701288,356.96
1778494101.648645521,346.55
1778494101.806341302,346.77
1778494101.962170302,334.55
1778494102.118172948,321.76
1778494102.281567400,329.46
1778494102.445838049,321.98
1778494102.603588324,324.18
1778494102.754201489,324.73
1778494102.907200975,330.04
1778494103.071162409,328.32
1778494103.237785040,327.43
1778494103.399049291,327.64
1778494103.554112650,328.86
1778494103.710957687,329.84
1778494103.869240567,324.42
1778494104.030807410,323.96
1778494104.199852850,321.69
1778494104.361733186,320.81
1778494104.515284990,330.62
1778494104.671935579,331.19
1778494104.830423467,330.72
1778494104.993839233,321.39
1778494105.159446912,322.79
1778494105.317870003,324.42
1778494105.467577811,332.14
1778494105.625496660,330.53
1778494105.790071226,328.87
1778494105.977327937,327.75
1778494106.139163465,326.89
1778494106.304403862,328.17
1778494106.459720037,296.55
