1778503895.491751132,194.69
1778503895.629409351,175.74
1778503895.876444622,159.32
1778503896.045457067,148.99
1778503896.211412952,151.07
1778503896.377406762,152.44
1778503896.539336620,152.93
1778503896.705953270,153.74
1778503896.874855437,154.05
1778503897.036099869,153.25
1778503897.200446194,151.96
1778503897.381114152,151.70
1778503897.548058794,151.64
1778503897.713632676,151.61
1778503897.883169285,151.57
1778503898.058857036,149.47
1778503898.217683604,147.12
1778503898.385155614,142.08
1778503898.555685493,137.08
1778503898.739528234,137.51
1778503898.931460156,137.86
1778503899.090536744,140.03
1778503899.251909232,142.43
1778503899.415053754,147.64
1778503899.592645797,152.55
1778503899.760071540,153.74
1778503899.919824066,162.81
1778503900.079347082,167.31
1778503900.244813308,176.84
1778503900.405899233,185.71
1778503900.566450358,189.83
1778503900.724692026,198.63
1778503900.886647474,201.30
1778503901.046563433,200.94
1778503901.206513261,200.14
1778503901.366657130,200.89
1778503901.525179805,199.42
1778503901.687280513,199.60
1778503901.849177454,199.77
1778503902.009800298,199.96
1778503902.169674434,200.01
1778503902.326970857,199.91
1778503904.803194979,199.38
1778503904.962265097,200.25
1778503905.128166516,199.67
1778503905.284709679,199.72
1778503905.440252025,199.97
1778503905.607413468,200.11
1778503905.772315182,199.22
1778503906.095731103,199.71
1778503906.269855203,198.30
1778503906.463501736,199.36
1778503906.629623465,199.91
1778503906.872441290,199.15
1778503907.029312261,200.01
1778503907.194343992,200.07
1778503907.360775368,200.88
1778503907.522653047,199.84
1778503907.684451489,200.79
1778503907.842773137,200.85
1778503908.002177763,201.05
1778503908.160987316,200.65
1778503908.325244623,199.90
1778503908.493656672,200.77
1778503908.651875021,200.45
1778503908.817133110,200.16
1778503908.975780956,199.81
1778503909.142317308,200.16
1778503909.304940895,199.79
1778503909.462247219,200.71
1778503909.619775661,199.52
1778503909.780345774,200.53
1778503909.945575039,200.16
1778503910.103282933,200.74
1778503910.262423647,199.99
1778503910.422167509,200.87
1778503910.580501915,200.36
1778503910.739392183,200.59
1778503910.896088067,199.91
1778503911.057313421,200.87
1778503911.211269202,200.76
1778503911.379758745,201.12
1778503911.541896708,200.20
1778503911.702002735,200.68
1778503911.867473011,200.41
1778503912.037070591,199.59
