00_naive_q8 rc=0 t0=1778502941.400538893 t_end=1778503427.369145270
01_tq3 rc=0 t0=1778503427.372462773 t_end=1778503466.260387581
02_q8_pflash rc=0 t0=1778503466.263091407 t_end=1778503575.498442496
03_tq3_pflash rc=0 t0=1778503575.501680979 t_end=1778503616.402952433
04_tq3_pf_dfl4 rc=0 t0=1778503616.405873274 t_end=1778503895.489086970
05_tq3_pf_dfl8 rc=0 t0=1778503895.491793995 t_end=1778504177.917581612
